{Activation function} Optimiser Architecture Cost Error
tanh Adam 100,100,100 0.000231361 0.00826549
tanh Adam 100,100 0.00163142 0.00826685
tanh Adam 10,10,10,10,10,10 0.00284262 0.00826451
tanh Adam 10,10,10,10,10,10,10 0.00293194 0.00826297
relu Adam 100,100,100 0.00301609 0.00843585
tanh Adam 10,10,10,10 0.00324677 0.00826649
tanh Adam 10,10,100 0.00336609 0.0082673
tanh Adam 10,10,10 0.00369219 0.00826803
tanh Adam 100,10,10 0.00383785 0.00826651
tanh Adam 10,100,10 0.00461373 0.00826093
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 100,100,100 0.00534811 0.00875853
tanh Adam 10,10,10,10,10,10,10,10 0.00572967 0.00825269
tanh Adam 10,10,10,10,10 0.0071562 0.00826932
relu Adam 100,100 0.00749445 0.0083171
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 100,100,100 0.00771782 0.00889745
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 100,100,100 0.00801404 0.00764575
relu $\alpha=\num{0.1},\gamma=\num{0.001}$ 100,100,100 0.00853043 0.00771167
relu Adam 10,10,10,10,10 0.008808 0.00839459
relu Adam 10,10,10,10,10,10 0.00923145 0.00821058
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 100,100 0.00963868 0.00780653
relu Adam 10,100,10 0.00965198 0.00826053
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,10,10,10,10,10 0.0100014 0.00765629
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 100,100 0.0102185 0.00772816
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 100,100,100 0.010286 0.00760928
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 100,100 0.0103015 0.00774374
relu Adam 10,10,100 0.0104857 0.00828288
relu Adam 10,10,10,10,10,10,10,10 0.0112267 0.00864605
relu $\alpha=\num{0.1},\gamma=\num{0.01}$ 100,100,100 0.0116286 0.00755865
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 100,100 0.0125347 0.00888723
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,10,100 0.0132983 0.00756269
relu $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10,10,10 0.0151011 0.00778615
relu Adam 100,10,10 0.0154159 0.00834566
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,100 0.0155591 0.00827136
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 100,100,100 0.0160481 0.00825886
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 100,100,100 0.0161473 0.0082576
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,10 0.0166234 0.00753091
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 100,100,100 0.0167279 0.00825494
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 100,100,100 0.0172105 0.00825227
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 100,10,10 0.017496 0.008073
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10 0.0176175 0.0089759
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10,10 0.0176717 0.00747618
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,10,10 0.0177568 0.00899314
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10,10,10 0.0196502 0.00755486
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10 0.0197049 0.00896749
relu $\alpha=\num{0.01},\gamma=\num{0.0001}$ 100,100,100 0.0202386 0.00906855
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 100,10,10 0.0204138 0.00777235
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10 0.0206035 0.00818456
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10,10,100 0.0207564 0.00726103
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10,10,10 0.0208614 0.00733674
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 10,10,10 0.021282 0.00931081
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10 0.0216219 0.00884062
tanh Adam 10,10 0.022249 0.0082942
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10 0.0225461 0.00919388
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10,10,10,10 0.0228091 0.0092426
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 100,10,10 0.0234611 0.00742274
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10 0.0236964 0.00770142
relu $\alpha=\num{0.1},\gamma=\num{0.0001}$ 100,100,100 0.0240693 0.00851466
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,100 0.0243181 0.00854271
relu $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10 0.0247229 0.00807505
relu $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10,10,10 0.0248104 0.00745404
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 10,10,100 0.0250316 0.00946692
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 10,10,10,10,10 0.0254023 0.00720168
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10,10,10,10 0.0254648 0.00869929
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 10,10,100 0.0255634 0.00712491
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10,10 0.026627 0.00925321
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 10,10 0.0267658 0.00933118
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 10,10,10 0.026968 0.00716845
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 100,100,100 0.0273801 0.00726448
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10 0.0275038 0.00824481
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10,10,10,10 0.0276637 0.00938622
relu $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10,10,10,10,10 0.0276704 0.00916299
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,100 0.0279113 0.00769945
relu $\alpha=\num{0.1},\gamma=\num{0.001}$ 100,10,10 0.0285037 0.00724236
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10,10 0.0286134 0.00935994
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 10 0.0290419 0.00822768
relu Adam 10,10,10,10,10,10,10 0.029639 0.00827649
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10,10,10,10 0.0297467 0.00728457
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,100,10 0.0299385 0.00717149
relu $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10,10,10,10,10,10 0.0301998 0.00723738
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,100 0.0307178 0.00867589
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10,10,10,10 0.0310198 0.00715777
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10,10,10 0.031163 0.00942413
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10,10 0.031201 0.00942158
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 100,10,10 0.0314513 0.00710411
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 10 0.0319822 0.00822684
relu $\alpha=\num{0.01},\gamma=\num{0.0001}$ 100,10,10 0.0321907 0.00942703
relu $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10 0.0322902 0.00829596
tanh Adam 1000 0.0332659 0.00825785
relu $\alpha=\num{0.01},\gamma=\num{0.01}$ 100,10,10 0.0335059 0.0094415
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10,10,10 0.0340242 0.00939974
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10,10 0.0345577 0.00934579
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10 0.0357329 0.00709516
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10 0.0359478 0.00926207
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 100,10,10 0.0362007 0.0070803
relu $\alpha=\num{0.01},\gamma=\num{0.01}$ 100,100,100 0.036719 0.00955681
relu Adam 1000 0.037007 0.00818964
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 100,10,10 0.0372223 0.00697721
relu $\alpha=\num{0.1},\gamma=\num{0.0001}$ 1000 0.0376339 0.00865675
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10 0.0378486 0.00827484
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10 0.0383294 0.00920775
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10,10,10,10 0.038558 0.00702027
tanh $\alpha=\num{0.1},\gamma=\num{0.0001}$ 10 0.0385846 0.0082263
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10,10,10,10,10 0.0388439 0.00958248
relu $\alpha=\num{0.01},\gamma=\num{0.001}$ 100,100,100 0.0396527 0.00700858
relu $\alpha=\num{0.1},\gamma=\num{0.0001}$ 100 0.0398346 0.00780186
tanh $\alpha=\num{0.1},\gamma=\num{0.001}$ 10,100,10 0.0412895 0.00708495
relu $\alpha=\num{0.1},\gamma=\num{0.01}$ 1000 0.0414956 0.00888361
tanh $\alpha=\num{0.01},\gamma=\num{0.1}$ 100,10,10 0.0421742 0.00876387
relu $\alpha=\num{0.1},\gamma=\num{0.1}$ 1000 0.0423606 0.0074671
relu $\alpha=\num{0.01},\gamma=\num{0.1}$ 10,10,10,10,10,10,10,10 0.042584 0.0095754
tanh $\alpha=\num{0.01},\gamma=\num{0.01}$ 10,10,10,10 0.0428069 0.00710006
relu $\alpha=\num{0.01},\gamma=\num{0.001}$ 100,10,10 0.0433442 0.00705609
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10 0.0434437 0.00829328
relu $\alpha=\num{0.1},\gamma=\num{0.01}$ 100 0.0443575 0.00756501
relu $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,100,10 0.0445392 0.00934997
tanh $\alpha=\num{0.1},\gamma=\num{0.1}$ 100 0.0449789 0.00822283
relu $\alpha=\num{0.1},\gamma=\num{0.001}$ 1000 0.045083 0.00760057
tanh $\alpha=\num{0.1},\gamma=\num{0.01}$ 10,100,10 0.0452497 0.00689226
tanh $\alpha=\num{0.01},\gamma=\num{0.0001}$ 10,10,10,10,10,10,10 0.0470516 0.00970325
relu $\alpha=\num{0.1},\gamma=\num{0.1}$ 100 0.0472107 0.00888288
tanh $\alpha=\num{0.01},\gamma=\num{0.001}$ 10,10,10,10,10,10,10 0.047486 0.00967751
sigmoid $\alpha=\num{1},\gamma=\num{0.0001}$ 10,10 0.0487537 0.00985979
relu $\alpha=\num{0.1},\gamma=\num{0.001}$ 100 0.0487793 0.00746863
