sigmoid 0.0001,0.01 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.0001,0.01 1000 5568.21 9.71814
sigmoid 0.0001,0.01 100 2995.61 12.9823
sigmoid 0.0001,0.01 100,100 211.754 6.27487
sigmoid 0.0001,0.01 100,10,10 120.014 9.18824
sigmoid 0.0001,0.01 10,100,10 314.243 5.61771
sigmoid 0.0001,0.01 10,10,100 57.3955 8.16065
sigmoid 0.0001,0.01 100,100,100 195.257 5.37929
sigmoid 0.0001,0.1 10 168.657 7.33566
sigmoid 0.0001,0.1 10,10 2768.67 13.0976
sigmoid 0.0001,0.1 10,10,10 53.3755 7.97463
sigmoid 0.0001,0.1 10,10,10,10 277.778 10.0555
sigmoid 0.0001,0.1 10,10,10,10,10 6476.76 10.2082
sigmoid 0.0001,0.1 10,10,10,10,10,10 6478.39 10.209
sigmoid 0.0001,0.1 10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.0001,0.1 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.0001,0.1 1000 5102.96 9.44783
sigmoid 0.0001,0.1 100 2990.11 12.985
sigmoid 0.0001,0.1 100,100 125.69 6.07963
sigmoid 0.0001,0.1 100,10,10 93.3161 5.5768
sigmoid 0.0001,0.1 10,100,10 71.632 8.26715
sigmoid 0.0001,0.1 10,10,100 62.7369 8.30309
sigmoid 0.0001,0.1 100,100,100 131.885 5.86415
sigmoid 0.001,0.00001 10 251.408 4.53047
sigmoid 0.001,0.00001 10,10 107.746 9.30316
sigmoid 0.001,0.00001 10,10,10 5459.06 1.8406
sigmoid 0.001,0.00001 10,10,10,10 6478.4 10.209
sigmoid 0.001,0.00001 10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.00001 10,10,10,10,10,10 6477.7 10.2082
sigmoid 0.001,0.00001 10,10,10,10,10,10,10 6478.39 10.2089
sigmoid 0.001,0.00001 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.00001 1000 6478.4 10.209
sigmoid 0.001,0.00001 100 6478.22 10.2088
sigmoid 0.001,0.00001 100,100 6478.2 10.2089
sigmoid 0.001,0.00001 100,10,10 6478.39 10.2089
sigmoid 0.001,0.00001 10,100,10 6478.41 10.209
sigmoid 0.001,0.00001 10,10,100 6478.4 10.209
sigmoid 0.001,0.00001 100,100,100 6478.4 10.209
sigmoid 0.001,0.0001 10 83.363 5.52552
sigmoid 0.001,0.0001 10,10 92.1315 9.16078
sigmoid 0.001,0.0001 10,10,10 6478.4 10.209
sigmoid 0.001,0.0001 10,10,10,10 6462.22 10.2575
sigmoid 0.001,0.0001 10,10,10,10,10 6478.37 10.2089
sigmoid 0.001,0.0001 10,10,10,10,10,10 6477.19 10.2073
sigmoid 0.001,0.0001 10,10,10,10,10,10,10 6478.38 10.2089
sigmoid 0.001,0.0001 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.0001 1000 6478.4 10.209
sigmoid 0.001,0.0001 100 6476.54 10.2069
sigmoid 0.001,0.0001 100,100 6478.38 10.209
sigmoid 0.001,0.0001 100,10,10 6478.4 10.209
sigmoid 0.001,0.0001 10,100,10 6478.4 10.209
sigmoid 0.001,0.0001 10,10,100 6478.4 10.209
sigmoid 0.001,0.0001 100,100,100 6478.4 10.209
sigmoid 0.001,0.001 10 81.8005 5.5714
sigmoid 0.001,0.001 10,10 30.9758 8.22626
sigmoid 0.001,0.001 10,10,10 6472.6 10.1874
sigmoid 0.001,0.001 10,10,10,10 6478.39 10.2089
sigmoid 0.001,0.001 10,10,10,10,10 6478.06 10.2087
sigmoid 0.001,0.001 10,10,10,10,10,10 6476.54 10.209
sigmoid 0.001,0.001 10,10,10,10,10,10,10 6478.39 10.2089
sigmoid 0.001,0.001 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.001 1000 6478.4 10.209
sigmoid 0.001,0.001 100 6477.72 10.2082
sigmoid 0.001,0.001 100,100 6478.41 10.209
sigmoid 0.001,0.001 100,10,10 6478.4 10.209
sigmoid 0.001,0.001 10,100,10 6478.19 10.209
sigmoid 0.001,0.001 10,10,100 6478.4 10.209
sigmoid 0.001,0.001 100,100,100 6478.4 10.209
sigmoid 0.001,0.01 10 84.8481 5.52885
sigmoid 0.001,0.01 10,10 6478.41 10.209
sigmoid 0.001,0.01 10,10,10 329.442 3.94593
sigmoid 0.001,0.01 10,10,10,10 6478.4 10.209
sigmoid 0.001,0.01 10,10,10,10,10 396.506 3.55807
sigmoid 0.001,0.01 10,10,10,10,10,10 6362.29 10.9148
sigmoid 0.001,0.01 10,10,10,10,10,10,10 6478.4 10.2089
sigmoid 0.001,0.01 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.01 1000 6478.4 10.209
sigmoid 0.001,0.01 100 6477.91 10.2084
sigmoid 0.001,0.01 100,100 6231.14 10.1856
sigmoid 0.001,0.01 100,10,10 6478.4 10.209
sigmoid 0.001,0.01 10,100,10 6478.4 10.209
sigmoid 0.001,0.01 10,10,100 6478.4 10.209
sigmoid 0.001,0.01 100,100,100 6478.4 10.209
sigmoid 0.001,0.1 10 33.2 7.13567
sigmoid 0.001,0.1 10,10 87.0048 5.51484
sigmoid 0.001,0.1 10,10,10 6478.4 10.209
sigmoid 0.001,0.1 10,10,10,10 6478.34 10.2089
sigmoid 0.001,0.1 10,10,10,10,10 6478.4 10.2089
sigmoid 0.001,0.1 10,10,10,10,10,10 6478.4 10.209
sigmoid 0.001,0.1 10,10,10,10,10,10,10 6478.39 10.2089
sigmoid 0.001,0.1 10,10,10,10,10,10,10,10 6478.4 10.2089
sigmoid 0.001,0.1 1000 6478.4 10.209
sigmoid 0.001,0.1 100 6478.09 10.2086
sigmoid 0.001,0.1 100,100 6478.4 10.209
sigmoid 0.001,0.1 100,10,10 6478.32 10.2089
sigmoid 0.001,0.1 10,100,10 6478.41 10.209
sigmoid 0.001,0.1 10,10,100 6478.4 10.209
sigmoid 0.001,0.1 100,100,100 6478.4 10.209
sigmoid 0.01,0.00001 10 nan nan
sigmoid 0.01,0.00001 10,10 nan nan
sigmoid 0.01,0.00001 10,10,10 nan nan
sigmoid 0.01,0.00001 10,10,10,10 nan nan
sigmoid 0.01,0.00001 10,10,10,10,10 nan nan
sigmoid 0.01,0.00001 10,10,10,10,10,10 nan nan
sigmoid 0.01,0.00001 10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.00001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.00001 1000 nan nan
sigmoid 0.01,0.00001 100 nan nan
sigmoid 0.01,0.00001 100,100 nan nan
sigmoid 0.01,0.00001 100,10,10 nan nan
sigmoid 0.01,0.00001 10,100,10 nan nan
sigmoid 0.01,0.00001 10,10,100 nan nan
sigmoid 0.01,0.00001 100,100,100 nan nan
sigmoid 0.01,0.0001 10 nan nan
sigmoid 0.01,0.0001 10,10 nan nan
sigmoid 0.01,0.0001 10,10,10 nan nan
sigmoid 0.01,0.0001 10,10,10,10 nan nan
sigmoid 0.01,0.0001 10,10,10,10,10 nan nan
sigmoid 0.01,0.0001 10,10,10,10,10,10 nan nan
sigmoid 0.01,0.0001 10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.0001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.0001 1000 nan nan
sigmoid 0.01,0.0001 100 nan nan
sigmoid 0.01,0.0001 100,100 nan nan
sigmoid 0.01,0.0001 100,10,10 nan nan
sigmoid 0.01,0.0001 10,100,10 nan nan
sigmoid 0.01,0.0001 10,10,100 nan nan
sigmoid 0.01,0.0001 100,100,100 nan nan
sigmoid 0.01,0.001 10 nan nan
sigmoid 0.01,0.001 10,10 nan nan
sigmoid 0.01,0.001 10,10,10 nan nan
sigmoid 0.01,0.001 10,10,10,10 nan nan
sigmoid 0.01,0.001 10,10,10,10,10 nan nan
sigmoid 0.01,0.001 10,10,10,10,10,10 nan nan
sigmoid 0.01,0.001 10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.001 1000 nan nan
sigmoid 0.01,0.001 100 nan nan
sigmoid 0.01,0.001 100,100 nan nan
sigmoid 0.01,0.001 100,10,10 nan nan
sigmoid 0.01,0.001 10,100,10 nan nan
sigmoid 0.01,0.001 10,10,100 nan nan
sigmoid 0.01,0.001 100,100,100 nan nan
sigmoid 0.01,0.01 10 nan nan
sigmoid 0.01,0.01 10,10 nan nan
sigmoid 0.01,0.01 10,10,10 nan nan
sigmoid 0.01,0.01 10,10,10,10 nan nan
sigmoid 0.01,0.01 10,10,10,10,10 nan nan
sigmoid 0.01,0.01 10,10,10,10,10,10 nan nan
sigmoid 0.01,0.01 10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.01 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.01 1000 nan nan
sigmoid 0.01,0.01 100 nan nan
sigmoid 0.01,0.01 100,100 nan nan
sigmoid 0.01,0.01 100,10,10 nan nan
sigmoid 0.01,0.01 10,100,10 nan nan
sigmoid 0.01,0.01 10,10,100 nan nan
sigmoid 0.01,0.01 100,100,100 nan nan
sigmoid 0.01,0.1 10 nan nan
sigmoid 0.01,0.1 10,10 nan nan
sigmoid 0.01,0.1 10,10,10 nan nan
sigmoid 0.01,0.1 10,10,10,10 nan nan
sigmoid 0.01,0.1 10,10,10,10,10 nan nan
sigmoid 0.01,0.1 10,10,10,10,10,10 nan nan
sigmoid 0.01,0.1 10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.1 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.01,0.1 1000 nan nan
sigmoid 0.01,0.1 100 nan nan
sigmoid 0.01,0.1 100,100 nan nan
sigmoid 0.01,0.1 100,10,10 nan nan
sigmoid 0.01,0.1 10,100,10 nan nan
sigmoid 0.01,0.1 10,10,100 nan nan
sigmoid 0.01,0.1 100,100,100 nan nan
sigmoid 0.1,0.00001 10 nan nan
sigmoid 0.1,0.00001 10,10 nan nan
sigmoid 0.1,0.00001 10,10,10 nan nan
sigmoid 0.1,0.00001 10,10,10,10 nan nan
sigmoid 0.1,0.00001 10,10,10,10,10 nan nan
sigmoid 0.1,0.00001 10,10,10,10,10,10 nan nan
sigmoid 0.1,0.00001 10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.00001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.00001 1000 nan nan
sigmoid 0.1,0.00001 100 nan nan
sigmoid 0.1,0.00001 100,100 nan nan
sigmoid 0.1,0.00001 100,10,10 nan nan
sigmoid 0.1,0.00001 10,100,10 nan nan
sigmoid 0.1,0.00001 10,10,100 nan nan
sigmoid 0.1,0.00001 100,100,100 nan nan
sigmoid 0.1,0.0001 10 nan nan
sigmoid 0.1,0.0001 10,10 nan nan
sigmoid 0.1,0.0001 10,10,10 nan nan
sigmoid 0.1,0.0001 10,10,10,10 nan nan
sigmoid 0.1,0.0001 10,10,10,10,10 nan nan
sigmoid 0.1,0.0001 10,10,10,10,10,10 nan nan
sigmoid 0.1,0.0001 10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.0001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.0001 1000 nan nan
sigmoid 0.1,0.0001 100 nan nan
sigmoid 0.1,0.0001 100,100 nan nan
sigmoid 0.1,0.0001 100,10,10 nan nan
sigmoid 0.1,0.0001 10,100,10 nan nan
sigmoid 0.1,0.0001 10,10,100 nan nan
sigmoid 0.1,0.0001 100,100,100 nan nan
sigmoid 0.1,0.001 10 nan nan
sigmoid 0.1,0.001 10,10 nan nan
sigmoid 0.1,0.001 10,10,10 nan nan
sigmoid 0.1,0.001 10,10,10,10 nan nan
sigmoid 0.1,0.001 10,10,10,10,10 nan nan
sigmoid 0.1,0.001 10,10,10,10,10,10 nan nan
sigmoid 0.1,0.001 10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.001 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.001 1000 nan nan
sigmoid 0.1,0.001 100 nan nan
sigmoid 0.1,0.001 100,100 nan nan
sigmoid 0.1,0.001 100,10,10 nan nan
sigmoid 0.1,0.001 10,100,10 nan nan
sigmoid 0.1,0.001 10,10,100 nan nan
sigmoid 0.1,0.001 100,100,100 nan nan
sigmoid 0.1,0.01 10 nan nan
sigmoid 0.1,0.01 10,10 nan nan
sigmoid 0.1,0.01 10,10,10 nan nan
sigmoid 0.1,0.01 10,10,10,10 nan nan
sigmoid 0.1,0.01 10,10,10,10,10 nan nan
sigmoid 0.1,0.01 10,10,10,10,10,10 nan nan
sigmoid 0.1,0.01 10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.01 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.01 1000 nan nan
sigmoid 0.1,0.01 100 nan nan
sigmoid 0.1,0.01 100,100 nan nan
sigmoid 0.1,0.01 100,10,10 nan nan
sigmoid 0.1,0.01 10,100,10 nan nan
sigmoid 0.1,0.01 10,10,100 nan nan
sigmoid 0.1,0.01 100,100,100 nan nan
sigmoid 0.1,0.1 10 nan nan
sigmoid 0.1,0.1 10,10 nan nan
sigmoid 0.1,0.1 10,10,10 nan nan
sigmoid 0.1,0.1 10,10,10,10 nan nan
sigmoid 0.1,0.1 10,10,10,10,10 nan nan
sigmoid 0.1,0.1 10,10,10,10,10,10 nan nan
sigmoid 0.1,0.1 10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.1 10,10,10,10,10,10,10,10 nan nan
sigmoid 0.1,0.1 1000 nan nan
sigmoid 0.1,0.1 100 nan nan
sigmoid 0.1,0.1 100,100 nan nan
sigmoid 0.1,0.1 100,10,10 nan nan
sigmoid 0.1,0.1 10,100,10 nan nan
sigmoid 0.1,0.1 10,10,100 nan nan
sigmoid 0.1,0.1 100,100,100 nan nan
sigmoid Adam 10 3221.52 6.50372
sigmoid Adam 10,10 4660.28 8.50885
sigmoid Adam 10,10,10 3012.07 13.0923
sigmoid Adam 10,10,10,10 6476.07 10.1901
sigmoid Adam 10,10,10,10,10 6478.39 10.209
sigmoid Adam 10,10,10,10,10,10 6478.4 10.209
sigmoid Adam 10,10,10,10,10,10,10 6478.4 10.209
sigmoid Adam 10,10,10,10,10,10,10,10 6478.4 10.209
sigmoid Adam 1000 243.194 7.73793
sigmoid Adam 100 2838.45 12.9836
sigmoid Adam 100,100 2765.16 13.092
sigmoid Adam 100,10,10 3092.42 13.0952
sigmoid Adam 10,100,10 607.68 7.24281
sigmoid Adam 10,10,100 2765.22 13.0919
sigmoid Adam 100,100,100 10.8616 7.12741
relu 0.00001,0.00001 10 487.236 7.73111
relu 0.00001,0.00001 10,10 586.471 8.15455
relu 0.00001,0.00001 10,10,10 53.7288 6.12543
relu 0.00001,0.00001 10,10,10,10 42.0212 6.54139
relu 0.00001,0.00001 10,10,10,10,10 37.1595 8.1358
relu 0.00001,0.00001 10,10,10,10,10,10 78.3029 8.75087
relu 0.00001,0.00001 10,10,10,10,10,10,10 33.314 8.10806
relu 0.00001,0.00001 10,10,10,10,10,10,10,10 58.4913 6.20878
relu 0.00001,0.00001 1000 415.52 7.55641
relu 0.00001,0.00001 100 403.381 7.48394
relu 0.00001,0.00001 100,100 68.2375 6.03155
relu 0.00001,0.00001 100,10,10 35.5363 6.08086
relu 0.00001,0.00001 10,100,10 168.007 5.32268
relu 0.00001,0.00001 10,10,100 67.9077 6.54971
relu 0.00001,0.00001 100,100,100 25.8332 8.06901
relu 0.00001,0.0001 10 461.707 7.63428
relu 0.00001,0.0001 10,10 377.198 5.23067
relu 0.00001,0.0001 10,10,10 185.524 5.57027
relu 0.00001,0.0001 10,10,10,10 82.0678 5.80524
relu 0.00001,0.0001 10,10,10,10,10 28.9669 6.29145
relu 0.00001,0.0001 10,10,10,10,10,10 34.5034 8.1367
relu 0.00001,0.0001 10,10,10,10,10,10,10 27.1258 7.9337
relu 0.00001,0.0001 10,10,10,10,10,10,10,10 35.3473 8.16297
relu 0.00001,0.0001 1000 412.333 7.54059
relu 0.00001,0.0001 100 426.36 7.61232
relu 0.00001,0.0001 100,100 94.6555 8.82256
relu 0.00001,0.0001 100,10,10 25.8662 6.21281
relu 0.00001,0.0001 10,100,10 51.4956 8.02073
relu 0.00001,0.0001 10,10,100 137.01 5.46107
relu 0.00001,0.0001 100,100,100 25.8019 8.03635
relu 0.00001,0.001 10 692.465 8.67802
relu 0.00001,0.001 10,10 450.476 9.62409
relu 0.00001,0.001 10,10,10 74.51 6.17516
relu 0.00001,0.001 10,10,10,10 136.694 5.68755
relu 0.00001,0.001 10,10,10,10,10 77.3929 5.78368
relu 0.00001,0.001 10,10,10,10,10,10 59.6145 8.51344
relu 0.00001,0.001 10,10,10,10,10,10,10 57.8451 5.9008
relu 0.00001,0.001 10,10,10,10,10,10,10,10 44.262 8.04162
relu 0.00001,0.001 1000 410.513 7.52952
relu 0.00001,0.001 100 398.879 7.45175
relu 0.00001,0.001 100,100 85.6587 8.72616
relu 0.00001,0.001 100,10,10 31.2105 8.13527
relu 0.00001,0.001 10,100,10 37.9486 7.83501
relu 0.00001,0.001 10,10,100 164.095 9.67367
relu 0.00001,0.001 100,100,100 25.0437 8.01927
relu 0.00001,0.01 10 690.831 8.68076
relu 0.00001,0.01 10,10 472.344 5.77264
relu 0.00001,0.01 10,10,10 74.7522 5.97458
relu 0.00001,0.01 10,10,10,10 82.1339 6.31314
relu 0.00001,0.01 10,10,10,10,10 61.9746 8.06573
relu 0.00001,0.01 10,10,10,10,10,10 103.3 9.05739
relu 0.00001,0.01 10,10,10,10,10,10,10 71.5622 5.99363
relu 0.00001,0.01 10,10,10,10,10,10,10,10 71.8057 5.5667
relu 0.00001,0.01 1000 407.48 7.50885
relu 0.00001,0.01 100 398.487 7.45314
relu 0.00001,0.01 100,100 78.7356 8.5545
relu 0.00001,0.01 100,10,10 29.1287 6.16963
relu 0.00001,0.01 10,100,10 67.9816 8.57851
relu 0.00001,0.01 10,10,100 71.2873 6.58926
relu 0.00001,0.01 100,100,100 27.2874 8.10638
relu 0.00001,0.1 10 388.07 7.38439
relu 0.00001,0.1 10,10 170.629 8.72254
relu 0.00001,0.1 10,10,10 66.8146 6.4077
relu 0.00001,0.1 10,10,10,10 70.2624 6.03088
relu 0.00001,0.1 10,10,10,10,10 17.7755 6.59372
relu 0.00001,0.1 10,10,10,10,10,10 87.4138 8.74015
relu 0.00001,0.1 10,10,10,10,10,10,10 22.263 6.35231
relu 0.00001,0.1 10,10,10,10,10,10,10,10 34.2665 6.12219
relu 0.00001,0.1 1000 403.567 7.48035
relu 0.00001,0.1 100 398.665 7.43832
relu 0.00001,0.1 100,100 108.692 8.96333
relu 0.00001,0.1 100,10,10 25.9959 6.25282
relu 0.00001,0.1 10,100,10 95.9092 6.10427
relu 0.00001,0.1 10,10,100 115.325 8.79764
relu 0.00001,0.1 100,100,100 21.1575 6.32132
relu 0.0001,0.00001 10 91.1521 7.11312
relu 0.0001,0.00001 10,10 6478.4 10.209
relu 0.0001,0.00001 10,10,10 361.628 10.8763
relu 0.0001,0.00001 10,10,10,10 6478.4 10.209
relu 0.0001,0.00001 10,10,10,10,10 6478.4 10.209
relu 0.0001,0.00001 10,10,10,10,10,10 6478.4 10.209
relu 0.0001,0.00001 10,10,10,10,10,10,10 6478.4 10.209
relu 0.0001,0.00001 10,10,10,10,10,10,10,10 4786.84 6.87996
relu 0.0001,0.00001 1000 42.2227 7.76543
relu 0.0001,0.00001 100 53.5226 7.87671
relu 0.0001,0.00001 100,100 39.3297 6.23192
relu 0.0001,0.00001 100,10,10 15.8965 7.78257
